304,15656,6040,-350,-37,-62
228,15664,5832,-345,-41,-60
304,15652,5864,-348,-59,-80
436,15660,5956,-351,-26,-77
340,15700,5960,-359,-40,-74
284,15676,5956,-344,-68,-71
328,15580,5976,-355,-20,-65
348,15740,5940,-337,-21,-62
244,15636,5836,-359,-40,-42
244,15628,5908,-349,-40,-62
320,15812,5900,-352,-40,-63
244,15644,5880,-331,-21,-63
332,15664,5916,-344,-69,-69
264,15600,6008,-351,-36,-72
304,15616,5896,-352,-11,-69
196,15700,5868,-342,-48,-70
252,15640,5944,-339,-44,-72
344,15616,6088,-354,-64,-73
360,15696,5944,-350,-32,-83
388,15600,5964,-342,-52,-61
300,15708,5892,-352,-54,-71
256,15628,5984,-353,-27,-59
316,15668,5916,-351,-31,-94
304,15668,5852,-348,-63,-75
356,15728,5860,-354,-53,-58
284,15672,5988,-336,-60,-75
304,15692,5976,-348,-51,-66
304,15640,5992,-332,-15,-61
396,15600,5896,-341,-45,-66
224,15672,5840,-345,-54,-81
380,15628,6120,-362,-35,-62
316,15692,5952,-364,-55,-55
344,15596,5872,-336,-61,-57
312,15608,5952,-375,-54,-39
380,15672,6024,-350,-48,-80
260,15640,5972,-353,-39,-86
272,15680,5952,-347,-31,-58
312,15696,5932,-340,-45,-79
320,15676,5952,-347,-50,-68
376,15584,5760,-344,-73,-67
268,15776,6096,-348,-23,-62
220,15700,6016,-347,-33,-48
344,15596,5916,-357,-30,-51
376,15708,5988,-353,-87,-70
304,15696,5936,-344,-38,-68
280,15676,5896,-338,-52,-59
304,15688,5800,-352,-44,-55
296,15640,5956,-353,-51,-75
332,15624,5840,-357,-53,-58
336,15688,6044,-352,-56,-64
308,15684,5872,-348,-58,-57
252,15636,5988,-348,-36,-71
284,15736,5900,-341,-22,-76
368,15628,5908,-340,-49,-78
304,15624,5896,-347,-50,-70
300,15688,5916,-339,-42,-67
296,15724,6040,-355,-50,-56
340,15636,5968,-354,-51,-75
252,15672,5972,-357,-39,-84
296,15700,5888,-340,-29,-65
260,15672,5872,-361,-45,-72
344,15672,5928,-362,-31,-56
300,15604,5968,-352,-46,-80
396,15576,5832,-353,-52,-53
312,15608,5964,-345,-51,-63
312,15752,6008,-336,-62,-83
240,15676,5984,-371,-62,-80
380,15620,6024,-340,-37,-56
264,15724,5916,-344,-30,-79
288,15708,5936,-369,-53,-66
256,15668,5928,-340,-52,-63
268,15744,5880,-337,-50,-61
324,15732,5820,-351,-49,-80
344,15660,5988,-354,-48,-66
324,15600,5952,-357,-23,-82
348,15636,5884,-339,-51,-63
240,15624,5952,-353,-53,-95
276,15636,5976,-363,-34,-65
280,15588,6004,-364,-32,-82
340,15660,5876,-345,-26,-77
348,15572,5888,-341,-78,-87
320,15652,5928,-348,-62,-76
308,15676,5992,-371,-61,-69
280,15564,5896,-344,-36,-78
280,15588,6080,-362,-18,-90
380,15684,5900,-358,-20,-86
292,15640,5984,-357,-34,-90
208,15664,5880,-356,-36,-65
216,15572,6056,-359,-63,-82
252,15624,5960,-348,-44,-72
320,15616,5932,-374,-52,-78
304,15720,5884,-341,-42,-64
368,15628,5872,-352,-81,-64
324,15596,6020,-344,-30,-90
300,15664,5916,-347,-69,-86
344,15624,5996,-353,-46,-70
264,15696,6060,-338,-43,-67
192,15724,5924,-349,-47,-68
248,15680,6008,-354,-44,-76
372,15592,5888,-343,-46,-71
316,15744,5832,-349,-39,-56
380,15572,5960,-359,-52,-41
252,15612,5936,-349,-44,-72
352,15784,5952,-361,-41,-62
260,15620,5904,-365,-70,-64
256,15612,5916,-342,-37,-61
268,15716,5956,-345,-57,-72
248,15752,6060,-334,-37,-68
324,15612,5996,-357,-50,-76
264,15720,5924,-349,-35,-64
296,15612,6000,-348,-53,-65
260,15728,6000,-343,-46,-68
364,15632,6008,-346,-58,-55
292,15676,5956,-328,-35,-90
324,15712,5920,-353,-43,-65
352,15712,5976,-347,-61,-71
272,15608,6008,-346,-48,-81
284,15576,5948,-366,-24,-76
252,15732,5888,-363,-45,-68
312,15636,5928,-346,-50,-61
332,15684,6024,-358,-19,-68
272,15752,5848,-336,-38,-71
356,15556,5936,-367,-53,-74
320,15712,5964,-350,-55,-57
280,15560,5848,-360,-47,-60
252,15752,6004,-348,-34,-82
312,15692,5896,-341,-63,-56
268,15756,5900,-357,-37,-61
268,15616,5960,-356,-39,-74
308,15652,5844,-347,-39,-77
328,15672,5880,-349,-57,-64
312,15636,5876,-348,-55,-82
280,15692,5960,-345,-40,-86
320,15628,5904,-332,-40,-51
184,15668,5832,-360,-44,-84
288,15652,5952,-347,-58,-70
228,15556,5884,-364,-21,-62
248,15632,5824,-347,-50,-67
360,15652,5880,-347,-54,-68
352,15620,5964,-357,-33,-87
188,15624,5868,-342,-40,-79
420,15668,5880,-363,-37,-75
256,15600,6016,-352,-48,-68
280,15636,5992,-359,-54,-77
308,15676,5988,-352,-60,-72
388,15708,5932,-356,-34,-73
356,15624,5940,-364,-19,-78
272,15728,5756,-366,-40,-77
348,15752,5912,-361,-69,-65
336,15680,5936,-343,-26,-68
248,15672,5908,-349,-55,-69
308,15600,5908,-351,-53,-69
316,15756,5888,-336,-30,-72
324,15628,5988,-352,-27,-76
368,15628,5992,-335,-41,-70
324,15680,6076,-354,-55,-56
336,15652,5856,-359,-47,-43
288,15584,5972,-358,-34,-65
312,15728,5932,-362,-29,-52
172,15608,5948,-349,-41,-72
240,15676,6020,-349,-77,-48
312,15696,5932,-359,-50,-79
268,15676,5896,-365,-49,-64
304,15668,5884,-372,-43,-58
264,15652,6028,-347,-58,-78
228,15704,5892,-356,-33,-80
336,15676,5912,-339,-36,-70
248,15636,5884,-352,-44,-70
468,15608,5936,-359,-51,-56
204,15780,5992,-339,-39,-64
268,15584,6052,-347,-31,-60
376,15616,5992,-372,-26,-58
268,15680,5996,-365,-70,-57
372,15632,5996,-356,-45,-61
328,15572,5900,-360,-39,-81
360,15724,5960,-356,-25,-80
336,15640,5908,-356,-38,-69
292,15728,6008,-347,-34,-60
312,15640,5948,-351,-63,-65
304,15716,5984,-347,-37,-55
216,15636,6084,-340,-47,-68
344,15664,5840,-339,-40,-53
232,15680,5996,-355,-45,-79
284,15620,5820,-362,-38,-68
236,15684,6104,-350,-31,-64
240,15668,5796,-335,-78,-66
380,15644,5824,-357,-37,-71
348,15664,5964,-355,-48,-85
252,15704,5940,-350,-31,-63
260,15628,5872,-348,-44,-51
392,15712,5928,-355,-41,-90
280,15668,5888,-359,-23,-66
328,15564,5828,-373,-55,-76
312,15660,5848,-336,-76,-83
388,15708,5980,-356,-23,-65
304,15732,5732,-334,-22,-78
264,15588,6020,-373,-38,-78
248,15652,5916,-346,-57,-82
264,15704,6056,-347,-50,-67
296,15560,5976,-348,-46,-89
288,15636,6080,-352,-30,-58
376,15636,5952,-347,-28,-58
296,15696,5964,-346,-42,-53
296,15608,5896,-341,-60,-72
312,15656,5964,-343,-58,-51
272,15760,5896,-355,-70,-70
292,15716,6020,-323,-59,-90
300,15584,6108,-360,-29,-56
288,15672,5900,-326,-31,-71
224,15700,5940,-357,-42,-78
476,15664,5832,-347,-45,-57
312,15720,5992,-341,-43,-68
328,15656,5916,-360,-48,-86
344,15600,6028,-333,-47,-69
292,15652,5980,-338,-66,-72
324,15664,5936,-327,-47,-70
328,15696,5924,-338,-29,-79
228,15660,5884,-355,-15,-54
292,15740,5912,-354,-53,-53
320,15720,6000,-349,-49,-66
332,15680,5996,-345,-42,-82
240,15636,5908,-350,-35,-65
272,15620,5892,-343,-46,-60
292,15692,6012,-328,-63,-62
300,15704,5832,-328,-56,-74
376,15708,5956,-353,-36,-59
252,15680,5884,-345,-52,-68
240,15636,5796,-346,-22,-84
260,15704,5804,-323,-65,-75
364,15680,5892,-343,-24,-69
256,15724,5920,-366,-56,-62
256,15708,5880,-356,-56,-85
332,15744,5864,-331,-52,-71
256,15664,6004,-360,-50,-73
304,15660,5880,-346,-50,-64
276,15596,5876,-352,-40,-65
352,15664,5928,-355,-32,-95
164,15684,5840,-327,-41,-59
248,15780,6004,-354,-43,-79
300,15680,5996,-349,-40,-60
332,15624,5852,-359,-63,-90
236,15672,5900,-362,-30,-81
336,15752,5944,-364,-40,-54
292,15588,6064,-339,-14,-79
224,15612,5780,-360,-50,-46
360,15692,6040,-362,-63,-51
324,15668,5984,-350,-14,-55
316,15664,5900,-360,-37,-74
276,15684,5864,-334,-33,-82
300,15664,5860,-347,-44,-43
224,15704,6020,-350,-35,-71
332,15712,5964,-363,-36,-61
268,15728,5836,-350,-28,-71
336,15592,5948,-365,-32,-66
484,15656,5952,-364,-53,-75
284,15720,6060,-341,-49,-65
300,15732,5932,-343,-32,-85
384,15680,5888,-359,-64,-82
344,15604,5940,-359,-38,-62
392,15684,6040,-336,-59,-62
260,15708,5896,-337,-52,-60
340,15732,5836,-348,-18,-71
288,15640,6096,-324,-21,-62
200,15724,6000,-353,-69,-68
304,15696,5904,-338,-53,-60
252,15740,5904,-348,-12,-66
416,15712,5896,-360,-60,-78
328,15632,5896,-351,-17,-55
324,15720,5976,-330,-47,-84
364,15680,6008,-361,-70,-58
308,15724,6024,-341,-35,-59
256,15664,5896,-345,-37,-77
360,15724,5912,-343,-21,-75
288,15616,6008,-341,-43,-52
284,15652,5892,-364,-30,-64
376,15604,5876,-336,-31,-70
380,15668,5892,-344,-30,-66
352,15644,5900,-325,-37,-65
252,15668,5888,-342,-52,-61
204,15660,5864,-365,-28,-61
304,15792,5912,-345,-52,-61
380,15716,5948,-334,-60,-69
332,15680,5972,-352,-50,-69
304,15620,5908,-359,-67,-66
356,15656,6096,-359,-62,-61
232,15628,5932,-342,-33,-81
228,15720,5872,-360,-47,-81
268,15684,5872,-359,-44,-78
228,15700,5932,-345,-69,-74
240,15576,5944,-358,-63,-92
296,15692,5880,-340,-81,-70
280,15660,5868,-358,-55,-51
248,15624,6016,-374,-68,-89
324,15636,5932,-357,-22,-90
260,15596,5900,-364,-45,-76
312,15700,5860,-361,-47,-61
228,15620,5848,-351,-33,-100
312,15672,5868,-352,-38,-54
272,15700,5816,-351,-17,-72
336,15624,5880,-350,-32,-85
296,15708,5972,-347,-49,-79
356,15752,5920,-366,-48,-72
276,15644,5952,-355,-37,-96
384,15728,5928,-362,-37,-83
272,15708,5992,-349,-50,-58
272,15720,5832,-339,-39,-74
352,15768,5980,-323,-33,-82
176,15724,5956,-352,-38,-71
216,15732,5932,-362,-51,-59
336,15596,6020,-346,-61,-64
340,15792,5996,-355,-35,-105
364,15692,6080,-350,-35,-79
292,15668,5832,-335,-20,-67
232,15624,5872,-351,-29,-68
256,15792,5860,-346,-48,-78
336,15600,5980,-332,-44,-59
280,15656,5908,-344,-39,-53
336,15600,5892,-352,-67,-70
224,15700,5936,-376,-25,-73
312,15624,6008,-365,-56,-60
332,15652,6004,-371,-54,-90
228,15680,5884,-335,-42,-62
232,15640,6060,-364,-56,-73
316,15664,6016,-344,-24,-71
224,15648,5928,-345,-20,-32
244,15708,5916,-352,-50,-63
256,15680,5940,-352,-50,-81
256,15632,6040,-355,-81,-86
264,15608,5672,-370,-50,-82
232,15656,5964,-345,-48,-77
312,15708,5996,-348,-42,-74
304,15688,5996,-344,-50,-60
276,15640,6092,-355,-8,-69
368,15764,5956,-339,-74,-68
280,15640,5956,-348,-46,-63
336,15652,5968,-346,-49,-84
228,15688,5820,-351,-37,-44
336,15672,5964,-334,-23,-65
292,15636,5932,-361,-38,-65
304,15612,5928,-358,-34,-85
252,15672,5948,-352,-42,-86
308,15596,5980,-343,-57,-81
292,15720,5964,-360,-43,-49
304,15636,6108,-335,-45,-74
352,15660,5944,-352,-55,-80
264,15732,5924,-342,-53,-81
356,15680,5908,-330,-30,-72
284,15680,5992,-352,-48,-81
288,15664,5900,-342,-44,-63
236,15596,5904,-337,-68,-68
360,15612,5912,-351,-27,-49
296,15608,5940,-359,-56,-65
364,15660,5964,-344,-51,-46
328,15636,5888,-359,-56,-68
324,15676,6016,-336,-56,-52
312,15676,5816,-346,-61,-65
228,15684,5856,-330,-46,-99
284,15608,5956,-363,-43,-98
352,15608,5912,-365,-51,-63
356,15560,5952,-348,-74,-71
244,15664,5880,-353,-41,-59
328,15676,5940,-346,-31,-70
244,15740,5892,-356,-68,-49
272,15648,5876,-351,-57,-84
316,15696,5952,-353,-29,-51
340,15752,5920,-343,-61,-74
356,15660,5980,-345,-33,-66
288,15652,5940,-343,-63,-70
308,15636,5860,-348,-29,-70
268,15740,6016,-346,-38,-53
344,15684,5804,-345,-42,-75
260,15700,5952,-364,-81,-82
216,15732,5964,-336,-41,-72
364,15652,5816,-340,-26,-79
376,15644,5916,-342,-21,-82
152,15620,5956,-359,-57,-73
284,15712,5852,-352,-40,-65
284,15708,5884,-383,-40,-72
304,15660,5776,-369,-47,-67
336,15660,5876,-353,-37,-69
280,15628,5940,-355,-26,-63
300,15664,6004,-354,-50,-87
264,15672,5924,-373,-47,-78
228,15732,6032,-349,-58,-91
276,15772,5848,-349,-48,-51
308,15668,5896,-377,-68,-72
328,15680,5916,-329,-22,-54
268,15748,5956,-323,-45,-79
308,15636,5848,-365,-18,-62
156,15640,5876,-345,-36,-73
200,15632,6048,-376,-40,-61
284,15704,5976,-334,-51,-75
408,15700,5992,-358,-42,-66
260,15668,5956,-363,-49,-73
320,15564,5876,-351,-54,-77
248,15608,5864,-345,-39,-76
228,15720,5964,-355,-31,-73
280,15616,5852,-349,-57,-99
428,15736,5876,-349,-22,-78
356,15648,5924,-340,-48,-66
308,15744,5960,-360,-69,-85
304,15724,5948,-363,-49,-71
412,15680,5928,-342,-37,-58
260,15648,5916,-362,-42,-90
296,15636,5880,-365,-50,-63
284,15752,6048,-354,-49,-63
252,15704,5860,-342,-44,-59
340,15680,5988,-334,-39,-70
340,15608,5876,-345,-25,-60
328,15700,5832,-359,-48,-76
344,15684,5880,-343,-44,-66
336,15664,5952,-352,-51,-83
292,15668,5984,-341,-42,-69
140,15600,5872,-354,-47,-80
300,15588,6040,-363,-43,-53
392,15732,5996,-348,-62,-77
288,15684,5884,-347,-61,-68
216,15652,5876,-351,-62,-64
272,15676,5996,-361,-24,-68
292,15680,6032,-336,-46,-46
312,15684,6040,-354,-48,-66
252,15588,6044,-356,-40,-77
336,15588,5920,-355,-23,-74
308,15660,5892,-350,-53,-70
380,15624,5944,-354,-46,-80
336,15680,5948,-348,-41,-69
284,15632,5876,-370,-45,-64
236,15656,5996,-346,-55,-54
324,15604,6020,-325,-53,-70
332,15640,5936,-343,-37,-105
220,15704,5896,-341,-46,-79
336,15704,6004,-355,-64,-61
304,15740,5956,-358,-55,-67
328,15716,6040,-346,-38,-73
276,15640,5812,-341,-36,-53
192,15712,6052,-356,-17,-68
316,15672,6060,-360,-44,-48
244,15764,5928,-363,-55,-59
312,15796,5944,-356,-13,-65
232,15704,5896,-341,-15,-63
292,15644,5932,-363,-70,-49
336,15584,5964,-348,-63,-79
312,15628,5832,-342,-57,-79
344,15712,5964,-345,-41,-63
224,15712,5912,-348,-41,-76
216,15772,6000,-365,-33,-88
264,15676,5932,-332,-31,-63
336,15616,5752,-367,-25,-68
312,15712,5880,-336,-52,-59
316,15700,5968,-342,-48,-55
264,15656,5964,-360,-33,-54
324,15796,5908,-345,-30,-61
304,15764,5836,-354,-31,-69
268,15672,5944,-361,-73,-78
304,15600,5968,-355,-34,-46
236,15608,5984,-352,-53,-58
292,15728,6000,-343,-35,-60
208,15672,5860,-348,-50,-60
284,15712,6096,-360,-51,-84
276,15704,5972,-334,-52,-60
264,15684,5960,-361,-51,-66
292,15704,5948,-347,-48,-68
300,15704,5904,-313,-68,-58
368,15656,5948,-327,-61,-65
324,15600,6016,-366,-47,-72
336,15628,5884,-336,-71,-64
392,15728,6040,-365,-34,-61
268,15648,5904,-337,-62,-78
244,15620,5872,-344,-54,-52
304,15732,5952,-360,-60,-50
340,15724,5940,-349,-68,-73
432,15780,5968,-348,-11,-51
220,15684,5948,-347,-21,-69
252,15672,5872,-339,-50,-64
204,15652,5948,-349,-56,-58
328,15692,5856,-341,-41,-84
364,15652,5920,-339,-29,-82
176,15632,5968,-361,-45,-74
288,15676,5916,-346,-51,-46
252,15644,5988,-338,-44,-73
280,15612,5900,-352,-52,-72
360,15584,5924,-367,-42,-76
296,15676,6036,-348,-19,-71
320,15664,5844,-359,-45,-61
360,15688,5964,-371,-57,-53
304,15640,5908,-356,-59,-64
296,15604,5904,-345,-22,-59
388,15632,5992,-355,-43,-93
268,15604,5980,-351,-60,-80
364,15664,5880,-349,-46,-51
260,15644,5888,-343,-46,-74
356,15644,6044,-348,-23,-66
316,15580,5852,-339,-46,-67
376,15788,5884,-352,-69,-84
172,15704,6056,-336,-31,-58
264,15628,5948,-363,-37,-69
292,15728,6012,-354,-49,-55
260,15672,5880,-360,-18,-62
296,15712,5864,-356,-29,-60
272,15716,5900,-357,-46,-71
260,15676,6040,-358,-44,-66
312,15636,5904,-341,-41,-70
268,15676,5948,-351,-47,-58
364,15668,5992,-358,-19,-64
336,15664,5900,-354,-42,-70
384,15660,5928,-346,-57,-63
324,15636,6012,-335,-35,-75
348,15768,5964,-359,-39,-73
320,15664,5996,-366,-52,-79
376,15656,5820,-345,-55,-67
300,15616,5876,-338,-66,-59
336,15544,5964,-357,-42,-59
392,15728,5852,-350,-57,-67
396,15568,5960,-336,-30,-58
280,15732,5976,-344,-33,-56
356,15664,5896,-357,-70,-68
224,15576,5852,-346,-48,-70
296,15668,6008,-349,-39,-76
320,15648,5916,-340,-57,-69
148,15696,5904,-347,-33,-51
292,15616,5916,-347,-46,-98
236,15636,5996,-339,-70,-81
360,15620,5940,-357,-52,-62
280,15736,5828,-340,-29,-65
308,15708,6000,-341,-18,-70
328,15700,6016,-341,-59,-56
384,15592,5824,-338,-56,-65
400,15608,5872,-345,-37,-79
300,15680,6020,-359,-44,-78
292,15636,5928,-344,-44,-73
320,15688,6024,-353,-47,-76
280,15652,6052,-356,-43,-68
336,15688,5884,-353,-53,-65
284,15724,6004,-362,-55,-80
296,15668,5952,-346,-38,-66
236,15700,6048,-345,-48,-88
288,15752,5964,-358,-30,-60
280,15632,6048,-356,-42,-76
320,15732,5924,-356,-64,-89
308,15624,5892,-364,-52,-62
360,15756,5828,-363,-52,-76
296,15704,5872,-367,-55,-55
280,15628,5936,-347,-46,-54
260,15720,5860,-364,-23,-54
232,15680,5872,-348,-40,-50
292,15664,5976,-352,-28,-75
288,15648,5864,-366,-38,-68
220,15644,5924,-337,-52,-67
320,15708,6044,-359,-16,-85
336,15760,5924,-352,-38,-58
188,15712,5936,-353,-45,-55
296,15672,5904,-345,-52,-70
360,15664,5952,-349,-60,-62
252,15668,5952,-350,-40,-66
308,15700,5952,-337,-44,-66
296,15712,5920,-338,-42,-76
244,15688,5884,-361,-49,-81
220,15708,5932,-337,-36,-76
356,15744,5888,-332,-30,-104
280,15720,5864,-349,-33,-55
236,15724,6024,-362,-39,-68
336,15548,5988,-340,-58,-65
344,15696,5892,-359,-58,-62
352,15696,6036,-342,-36,-53
192,15784,5856,-369,-29,-64
312,15656,5988,-345,-51,-65
324,15648,6116,-353,-31,-62
416,15716,6012,-335,-31,-58
224,15656,5852,-346,-58,-61
292,15660,6016,-338,-36,-62
280,15680,5916,-321,-49,-54
300,15636,5856,-352,-62,-68
248,15600,5848,-342,-35,-81
280,15720,5964,-354,-16,-82
280,15608,6040,-348,-23,-71
308,15684,5956,-348,-61,-61
336,15676,5916,-337,-23,-67
324,15672,5948,-348,-32,-48
204,15684,5832,-357,-63,-56
264,15688,6004,-356,-35,-54
328,15592,5988,-341,-46,-70
312,15644,5936,-349,-53,-77
288,15692,6000,-358,-39,-74
304,15624,5912,-372,-33,-90
256,15668,5912,-362,-28,-49
236,15652,5860,-340,-49,-59
412,15580,5912,-340,-38,-69
184,15544,5956,-360,-44,-91
232,15740,5932,-341,-49,-63
276,15724,5900,-353,-34,-73
284,15684,5940,-353,-35,-69
220,15688,5980,-327,-33,-64
324,15624,6044,-347,-51,-64
328,15796,6004,-354,-32,-75
272,15644,5828,-356,-17,-68
368,15704,5840,-354,-47,-75
252,15680,6032,-341,-54,-92
296,15676,5872,-371,-27,-68
316,15644,6056,-339,-42,-71
204,15536,5888,-356,-38,-76
308,15636,5816,-337,-41,-40
308,15724,5984,-348,-33,-83
368,15652,5980,-343,-48,-61
332,15668,5884,-351,-53,-55
324,15700,5884,-340,-47,-51
284,15664,5960,-346,-42,-89
348,15732,5940,-352,-35,-60
332,15624,5916,-373,-68,-54
264,15672,5956,-357,-26,-71
276,15688,5860,-346,-73,-49
184,15720,6040,-342,-48,-72
300,15708,5980,-342,-35,-43
268,15696,5932,-354,-45,-64
292,15704,6048,-356,-27,-71
328,15616,5972,-348,-56,-69
312,15620,5888,-336,-45,-79
388,15700,5936,-345,-60,-67
328,15624,5928,-336,-43,-65
296,15656,5924,-358,-57,-67
232,15732,6076,-360,-41,-63
268,15632,5960,-360,-54,-49
312,15700,6040,-351,-51,-55
272,15672,5736,-358,-64,-75
208,15596,5920,-364,-63,-79
332,15664,5884,-338,-24,-51
320,15712,5956,-358,-39,-57
300,15664,5876,-351,-49,-68
188,15664,5900,-342,-17,-85
324,15632,5968,-341,-56,-81
328,15708,5872,-364,-59,-68
244,15740,5864,-343,-83,-66
376,15660,5900,-348,-58,-78
248,15696,5968,-347,-35,-81
320,15632,6044,-361,-38,-68
252,15564,5832,-345,-37,-64
392,15716,6004,-336,-31,-76
280,15628,5952,-357,-38,-65
324,15608,6016,-356,-62,-58
304,15716,5868,-327,-41,-60
312,15620,5996,-372,-66,-84
188,15692,6076,-355,-49,-77
308,15668,5984,-358,-48,-60
332,15768,5896,-355,-60,-75
240,15720,6048,-346,-39,-71
376,15684,5872,-352,-53,-79
260,15676,5896,-358,-52,-78
272,15580,5896,-342,-35,-46
328,15644,5800,-353,-41,-76
296,15656,5736,-350,-38,-67
336,15624,6080,-359,-31,-70
308,15652,5980,-350,-22,-86
284,15672,5944,-341,-37,-83
208,15664,5944,-366,-20,-73
264,15564,5864,-341,-40,-79
276,15684,5980,-365,-55,-54
272,15680,5944,-348,-34,-100
256,15672,6048,-344,-46,-60
368,15688,5932,-345,-61,-76
356,15628,5836,-343,-42,-79
292,15652,5900,-366,-35,-65
356,15652,6024,-347,-34,-59
316,15644,5904,-354,-21,-85
164,15636,5952,-350,-34,-46
384,15636,5932,-342,-44,-79
348,15644,5924,-354,-43,-68
348,15536,5956,-349,-53,-59
292,15620,6024,-348,-21,-71
316,15688,5840,-371,-40,-71
212,15592,5904,-350,-46,-60
292,15764,5880,-346,-40,-84
380,15576,5864,-335,-31,-77
320,15664,5980,-362,-41,-72
364,15744,5900,-351,-33,-83
364,15644,5884,-364,-18,-59
280,15660,5856,-346,-40,-74
348,15692,5860,-344,-40,-88
216,15664,5860,-354,-60,-86
264,15708,5844,-346,-71,-73
256,15676,5872,-357,-61,-91
316,15608,5912,-336,-40,-75
364,15720,5840,-351,-36,-67
268,15656,5960,-366,-43,-62
348,15680,6008,-361,-26,-80
292,15640,5976,-329,-54,-75
328,15604,5836,-371,-35,-65
332,15724,5864,-368,-28,-67
304,15688,5996,-357,-36,-65
224,15652,5960,-349,-45,-52
400,15720,5900,-361,-27,-80
360,15664,5764,-351,-39,-50
308,15700,5952,-344,-57,-57
184,15644,5956,-345,-58,-48
324,15596,5980,-369,-56,-65
244,15684,5984,-360,-62,-65
344,15660,6040,-356,-65,-66
276,15700,5928,-366,-46,-57
296,15756,5844,-355,-54,-59
316,15612,5916,-360,-28,-62
224,15656,5776,-342,-60,-80
244,15772,5952,-348,-16,-79
348,15680,5852,-344,-40,-69
276,15628,5908,-363,-63,-73
308,15708,6000,-342,-57,-57
240,15796,5980,-351,-43,-63
344,15636,5952,-347,-36,-80
272,15624,5892,-349,-39,-65
276,15684,5948,-357,-34,-48
328,15656,5972,-361,-47,-55
188,15656,5920,-346,-39,-73
332,15628,6040,-341,-57,-66
276,15648,6040,-358,-43,-70
280,15736,5920,-341,-63,-68
368,15660,5848,-348,-55,-63
260,15636,5908,-361,-37,-78
256,15688,5824,-352,-50,-62
216,15648,5860,-345,-39,-78
228,15676,5852,-352,-19,-55
364,15620,5852,-352,-44,-62
272,15668,5908,-368,-54,-67
344,15704,5940,-351,-49,-58
244,15668,5836,-355,-62,-70
244,15748,5880,-358,-45,-72
300,15692,5980,-357,-56,-71
264,15636,5848,-356,-36,-71
208,15688,6012,-347,-44,-78
332,15684,5864,-325,-42,-66
348,15668,5968,-341,-44,-67
280,15644,6016,-352,-34,-66
312,15648,5980,-371,-47,-77
284,15616,5988,-359,-34,-43
292,15736,5816,-352,-21,-71
292,15640,5984,-361,-66,-71
304,15576,5968,-331,-53,-77
328,15648,6052,-358,-36,-82
304,15692,6004,-356,-62,-51
296,15668,5888,-345,-48,-74
360,15612,5928,-350,-35,-54
352,15736,6020,-358,-54,-72
400,15772,5924,-345,-28,-83
384,15688,5896,-337,-34,-84
384,15600,5916,-354,-46,-59
284,15684,5968,-340,-56,-70
248,15596,6028,-335,-46,-67
308,15748,6008,-346,-37,-63
368,15700,5948,-355,-54,-54
360,15728,6024,-350,-31,-85
300,15640,5936,-354,-38,-62
284,15680,5956,-341,-56,-78
324,15596,6056,-332,-62,-76
340,15572,5900,-356,-27,-82
256,15752,5896,-345,-20,-76
344,15680,5956,-374,-26,-76
344,15780,5948,-363,-54,-90
248,15748,6016,-344,-36,-61
316,15676,5888,-361,-42,-54
216,15640,5912,-354,-69,-57
360,15676,5948,-352,-39,-68
348,15664,5884,-364,-51,-77
292,15712,5948,-350,-65,-72
308,15720,5900,-377,-39,-88
356,15676,5968,-349,-61,-65
324,15744,5792,-342,-54,-50
