456,15684,5252,-904,-84,109
512,15748,5272,-891,-124,122
444,15708,5380,-897,-84,104
456,15800,5456,-893,-98,90
540,15732,5372,-900,-82,107
516,15788,5372,-871,-96,108
496,15696,5380,-890,-97,99
548,15756,5336,-884,-109,92
532,15792,5436,-906,-96,108
480,15776,5340,-901,-119,107
492,15760,5304,-886,-96,109
516,15740,5324,-904,-108,85
488,15696,5360,-877,-90,101
492,15748,5320,-878,-104,125
524,15640,5348,-882,-95,119
552,15748,5360,-892,-110,101
464,15632,5536,-916,-94,127
460,15748,5456,-900,-97,72
508,15720,5424,-910,-90,125
460,15640,5308,-874,-89,114
436,15772,5340,-908,-115,106
560,15740,5416,-904,-110,109
536,15708,5252,-887,-95,113
384,15724,5560,-888,-114,104
528,15720,5448,-885,-117,91
500,15776,5444,-882,-92,97
500,15648,5444,-893,-112,103
460,15844,5456,-912,-93,96
448,15684,5340,-914,-89,96
484,15700,5316,-908,-93,93
548,15636,5428,-886,-111,125
512,15812,5168,-904,-105,86
392,15776,5212,-901,-99,98
556,15680,5388,-886,-106,104
452,15744,5400,-897,-93,77
536,15852,5464,-916,-87,114
484,15800,5408,-894,-94,133
448,15812,5244,-890,-99,125
484,15668,5232,-906,-114,91
432,15628,5324,-897,-92,91
464,15736,5348,-913,-92,145
500,15768,5388,-904,-102,102
432,15740,5336,-892,-116,88
532,15676,5292,-880,-86,105
504,15768,5432,-895,-99,109
460,15692,5408,-871,-102,89
488,15632,5300,-900,-94,99
540,15688,5400,-890,-100,101
532,15752,5316,-900,-118,91
448,15708,5272,-917,-94,98
484,15636,5352,-897,-122,116
488,15704,5500,-888,-102,120
468,15668,5376,-900,-119,100
584,15732,5352,-909,-102,87
368,15680,5424,-880,-100,127
428,15684,5428,-883,-131,100
480,15724,5360,-883,-105,98
504,15664,5472,-902,-92,115
492,15704,5368,-899,-105,102
604,15776,5224,-906,-92,116
508,15820,5304,-897,-119,100
416,15724,5252,-915,-76,110
516,15732,5496,-929,-102,97
560,15704,5296,-905,-111,109
524,15808,5376,-892,-96,117
612,15784,5476,-913,-92,98
516,15780,5320,-877,-108,98
520,15728,5328,-881,-113,93
484,15712,5504,-898,-97,137
448,15664,5316,-901,-85,91
540,15740,5412,-871,-112,102
440,15760,5380,-870,-82,126
436,15756,5404,-892,-109,115
512,15808,5304,-895,-87,105
600,15740,5388,-896,-94,97
500,15700,5444,-889,-83,114
564,15744,5332,-879,-95,103
468,15752,5216,-893,-106,86
528,15804,5392,-895,-108,90
480,15748,5348,-893,-89,120
464,15704,5408,-893,-106,119
572,15716,5488,-870,-101,115
496,15700,5376,-895,-92,107
528,15720,5432,-886,-91,96
592,15868,5312,-893,-115,92
572,15728,5300,-868,-75,98
556,15740,5464,-908,-113,106
436,15764,5292,-876,-104,87
548,15652,5388,-890,-78,121
480,15724,5476,-913,-109,118
520,15680,5300,-889,-84,95
420,15768,5360,-914,-104,98
512,15632,5328,-898,-101,98
336,15748,5244,-913,-123,105
468,15688,5548,-893,-108,89
508,15736,5392,-883,-133,133
412,15820,5276,-886,-96,115
504,15808,5420,-906,-118,104
532,15792,5392,-885,-102,111
464,15756,5524,-886,-100,131
508,15680,5388,-895,-104,95
456,15764,5384,-885,-105,99
488,15748,5380,-880,-108,83
500,15628,5340,-886,-104,110
544,15840,5228,-862,-116,115
456,15784,5252,-869,-109,107
520,15684,5440,-883,-106,115
564,15748,5380,-898,-75,111
532,15672,5432,-893,-99,128
460,15708,5344,-891,-85,98
532,15768,5560,-901,-118,122
460,15672,5276,-877,-105,104
540,15712,5308,-883,-100,99
440,15684,5244,-887,-98,108
540,15756,5344,-907,-111,104
624,15692,5308,-887,-92,109
524,15668,5300,-910,-104,102
488,15724,5312,-888,-91,101
436,15700,5304,-899,-106,91
528,15748,5384,-891,-93,100
596,15804,5224,-886,-99,97
452,15640,5328,-896,-107,122
564,15720,5432,-889,-106,94
548,15640,5444,-894,-138,118
528,15672,5300,-918,-81,122
464,15740,5340,-900,-124,122
456,15680,5216,-904,-108,102
564,15668,5304,-889,-81,83
468,15684,5380,-872,-107,113
564,15668,5360,-895,-96,105
564,15796,5468,-882,-81,105
436,15684,5380,-907,-107,106
508,15784,5332,-913,-85,115
468,15700,5324,-895,-100,100
480,15828,5396,-892,-98,114
488,15692,5408,-905,-110,106
496,15700,5440,-875,-85,113
500,15716,5288,-908,-89,109
508,15700,5328,-881,-102,106
504,15780,5488,-894,-106,121
528,15728,5388,-885,-100,119
400,15748,5316,-905,-104,114
440,15716,5412,-889,-120,115
520,15760,5320,-902,-101,106
548,15692,5408,-899,-99,110
532,15780,5412,-882,-109,104
432,15732,5344,-891,-101,99
544,15672,5388,-901,-78,113
428,15788,5560,-886,-97,87
492,15672,5372,-890,-99,100
476,15756,5368,-901,-116,99
440,15776,5328,-918,-111,98
472,15776,5480,-891,-102,114
520,15816,5428,-884,-102,91
564,15752,5340,-895,-97,127
604,15716,5480,-906,-98,112
460,15744,5348,-926,-101,85
592,15652,5404,-896,-76,116
476,15756,5292,-891,-91,105
508,15796,5364,-889,-92,131
536,15720,5312,-895,-97,117
460,15768,5480,-892,-79,120
456,15728,5384,-910,-125,121
488,15732,5476,-911,-105,113
444,15752,5408,-893,-122,118
500,15712,5540,-891,-88,109
496,15724,5448,-885,-98,99
544,15704,5364,-913,-98,98
496,15672,5372,-887,-88,92
432,15700,5340,-885,-115,118
444,15676,5524,-895,-104,104
452,15772,5224,-902,-115,131
464,15704,5432,-887,-110,111
556,15720,5288,-898,-83,92
476,15708,5388,-898,-105,103
512,15748,5232,-885,-122,108
524,15736,5348,-882,-89,94
516,15700,5444,-893,-110,115
532,15752,5308,-900,-117,104
472,15708,5388,-918,-102,103
420,15732,5388,-887,-121,115
432,15744,5560,-882,-96,134
492,15776,5280,-892,-118,74
480,15652,5384,-878,-99,92
464,15644,5428,-899,-113,87
532,15684,5332,-901,-70,115
488,15688,5400,-894,-110,101
532,15716,5336,-916,-106,95
480,15628,5336,-908,-121,109
508,15720,5404,-903,-117,133
524,15732,5352,-914,-106,101
564,15696,5392,-892,-87,97
508,15764,5392,-881,-112,134
492,15608,5376,-880,-102,72
572,15808,5404,-894,-83,103
520,15656,5396,-906,-89,102
556,15676,5372,-883,-115,124
504,15696,5400,-896,-120,93
616,15744,5496,-880,-100,94
544,15600,5352,-890,-107,96
444,15644,5360,-916,-105,76
504,15752,5364,-900,-103,113
512,15720,5404,-907,-91,88
508,15696,5460,-875,-128,101
580,15700,5408,-898,-105,100
496,15760,5376,-890,-118,127
596,15776,5352,-900,-109,137
432,15724,5272,-894,-123,111
404,15752,5424,-884,-109,112
436,15728,5424,-885,-83,103
572,15784,5508,-887,-107,109
504,15628,5316,-914,-120,115
596,15780,5332,-891,-100,120
468,15796,5456,-886,-89,117
572,15676,5448,-914,-108,117
452,15796,5484,-902,-98,100
564,15676,5368,-917,-94,114
544,15752,5368,-893,-102,109
572,15752,5348,-897,-98,107
524,15844,5416,-901,-97,102
512,15756,5356,-893,-78,141
484,15752,5384,-885,-110,110
340,15732,5308,-881,-85,122
508,15812,5376,-893,-117,94
432,15728,5348,-908,-96,115
512,15776,5312,-902,-101,98
544,15676,5320,-898,-121,115
488,15744,5348,-880,-96,108
492,15676,5388,-890,-111,106
560,15668,5404,-886,-110,112
488,15708,5240,-883,-108,97
452,15704,5456,-883,-109,135
572,15760,5304,-885,-84,112
476,15644,5600,-875,-93,100
476,15648,5328,-870,-101,127
504,15792,5312,-895,-115,101
524,15708,5408,-890,-95,113
412,15716,5292,-886,-111,103
508,15756,5244,-877,-84,131
416,15764,5216,-890,-92,118
472,15732,5316,-886,-108,103
572,15752,5452,-885,-91,106
512,15692,5460,-891,-129,127
524,15828,5300,-904,-104,103
408,15668,5452,-873,-86,140
520,15812,5360,-929,-119,103
568,15676,5376,-867,-99,98
396,15732,5380,-900,-95,120
504,15740,5376,-903,-130,113
444,15684,5376,-910,-121,83
480,15724,5440,-898,-86,117
448,15728,5332,-890,-97,91
480,15688,5284,-913,-84,114
524,15696,5296,-886,-100,122
516,15788,5452,-882,-111,83
540,15708,5412,-909,-102,114
412,15672,5432,-893,-125,83
448,15676,5276,-876,-80,129
492,15784,5448,-885,-95,100
568,15684,5400,-888,-101,100
520,15748,5336,-882,-108,121
496,15712,5456,-907,-117,100
532,15660,5340,-888,-91,105
552,15672,5512,-902,-109,119
424,15768,5416,-902,-119,114
468,15732,5332,-888,-93,124
496,15680,5280,-894,-92,118
444,15804,5348,-906,-90,104
488,15616,5336,-912,-98,87
432,15612,5524,-866,-94,110
488,15768,5328,-909,-125,118
520,15696,5340,-884,-96,116
464,15640,5216,-889,-82,115
576,15752,5308,-903,-99,109
452,15780,5236,-903,-88,115
476,15748,5212,-878,-117,102
432,15752,5276,-888,-109,120
608,15764,5364,-900,-109,92
568,15748,5288,-906,-90,134
424,15716,5332,-893,-97,92
492,15716,5268,-894,-97,94
524,15772,5532,-918,-85,113
500,15700,5448,-900,-95,95
520,15756,5452,-881,-87,112
540,15676,5416,-902,-105,118
424,15672,5312,-919,-85,107
588,15800,5376,-892,-89,114
532,15684,5476,-906,-110,100
476,15704,5440,-895,-104,88
488,15676,5492,-893,-85,95
604,15768,5376,-885,-100,117
408,15820,5360,-890,-117,118
484,15796,5360,-875,-89,93
496,15668,5316,-893,-82,94
600,15712,5456,-885,-117,126
464,15692,5488,-902,-100,83
400,15736,5368,-873,-103,101
584,15728,5500,-900,-97,118
588,15732,5436,-873,-85,102
476,15812,5420,-889,-106,129
460,15700,5424,-889,-86,105
572,15640,5408,-903,-102,103
584,15776,5292,-888,-91,103
520,15724,5468,-903,-107,90
412,15676,5320,-899,-103,111
568,15724,5276,-874,-108,105
456,15736,5580,-895,-95,103
436,15752,5364,-894,-91,113
484,15736,5340,-899,-78,112
384,15732,5200,-888,-87,98
464,15752,5344,-879,-107,104
552,15792,5408,-884,-85,98
484,15784,5556,-897,-116,102
516,15648,5360,-885,-87,118
472,15764,5372,-903,-91,136
436,15620,5364,-863,-111,107
584,15728,5504,-897,-89,106
416,15816,5328,-900,-121,85
540,15604,5360,-901,-107,121
464,15724,5360,-897,-92,109
528,15724,5492,-893,-110,111
516,15720,5392,-898,-110,75
504,15692,5452,-912,-98,116
432,15724,5372,-888,-111,105
512,15644,5420,-907,-83,124
516,15720,5296,-863,-111,116
532,15692,5420,-890,-124,127
552,15788,5428,-862,-91,100
484,15804,5380,-890,-77,110
528,15696,5360,-890,-106,117
496,15704,5348,-885,-96,91
484,15648,5400,-900,-103,116
424,15700,5336,-892,-98,101
496,15720,5456,-872,-107,99
500,15648,5372,-903,-84,108
444,15688,5396,-910,-98,108
484,15712,5224,-885,-104,104
532,15564,5284,-887,-108,91
400,15688,5464,-882,-78,125
548,15696,5304,-884,-109,106
464,15764,5252,-889,-103,117
528,15736,5228,-898,-111,94
484,15728,5268,-882,-96,118
508,15776,5440,-898,-97,109
552,15760,5328,-888,-102,115
496,15696,5256,-877,-96,87
520,15756,5232,-882,-99,95
416,15688,5360,-878,-104,122
500,15760,5280,-903,-96,110
448,15660,5504,-920,-113,112
484,15720,5412,-888,-97,121
540,15848,5356,-901,-74,90
476,15772,5576,-895,-109,103
412,15716,5388,-905,-98,95
464,15756,5364,-900,-101,101
496,15648,5272,-892,-107,116
456,15796,5420,-870,-106,134
488,15736,5388,-900,-93,74
504,15600,5612,-888,-74,81
552,15716,5288,-888,-101,65
404,15628,5420,-877,-117,84
516,15748,5360,-904,-110,117
452,15768,5424,-928,-102,95
484,15664,5356,-873,-120,100
468,15736,5420,-898,-107,114
552,15692,5464,-892,-119,120
440,15828,5368,-884,-108,95
408,15800,5368,-889,-103,88
512,15732,5532,-906,-86,102
512,15692,5416,-899,-92,104
484,15644,5300,-882,-83,85
448,15720,5436,-891,-89,114
448,15672,5248,-898,-108,125
524,15664,5296,-884,-114,105
460,15724,5448,-903,-113,81
480,15704,5476,-918,-88,128
520,15680,5464,-888,-104,89
596,15640,5384,-882,-104,106
476,15692,5176,-892,-102,101
440,15756,5360,-895,-102,117
416,15732,5476,-883,-109,94
448,15792,5252,-880,-108,110
436,15684,5276,-887,-97,122
488,15752,5324,-888,-119,120
384,15676,5368,-898,-104,125
524,15720,5436,-889,-105,101
528,15808,5276,-883,-111,114
564,15776,5392,-896,-88,107
476,15732,5376,-908,-84,99
380,15668,5376,-900,-111,82
540,15660,5384,-889,-94,101
536,15812,5236,-897,-103,88
424,15732,5216,-865,-105,118
480,15664,5260,-895,-91,102
540,15688,5392,-909,-81,110
552,15728,5516,-884,-120,105
408,15728,5352,-895,-97,98
564,15796,5256,-885,-123,96
524,15728,5336,-883,-121,97
504,15768,5416,-898,-116,107
516,15696,5360,-913,-97,118
564,15816,5328,-894,-97,85
504,15732,5476,-929,-90,105
472,15724,5364,-902,-100,105
388,15700,5456,-908,-100,106
608,15724,5180,-876,-75,110
460,15720,5232,-908,-90,125
484,15736,5460,-900,-96,94
480,15728,5336,-892,-98,95
448,15736,5380,-894,-131,91
540,15720,5312,-891,-102,101
544,15816,5332,-891,-83,94
624,15736,5376,-895,-99,100
416,15816,5428,-912,-96,115
400,15724,5268,-888,-77,134
408,15700,5348,-901,-108,113
564,15652,5240,-899,-94,83
416,15644,5348,-889,-109,94
376,15660,5388,-896,-114,111
476,15724,5264,-900,-91,94
532,15664,5344,-899,-107,117
448,15672,5404,-909,-121,120
536,15784,5372,-886,-110,112
508,15764,5464,-879,-126,95
536,15744,5336,-903,-137,102
452,15784,5264,-899,-112,93
508,15684,5516,-907,-90,109
468,15592,5440,-902,-85,94
612,15776,5312,-898,-73,89
608,15684,5320,-893,-112,102
508,15708,5384,-906,-108,104
468,15708,5356,-895,-133,102
448,15608,5308,-895,-72,124
544,15652,5396,-903,-108,103
476,15716,5408,-886,-106,97
488,15764,5496,-857,-101,98
524,15664,5332,-891,-103,119
520,15712,5432,-898,-122,103
404,15764,5264,-915,-83,124
436,15732,5388,-920,-109,116
624,15604,5392,-886,-85,101
500,15704,5524,-890,-128,109
464,15844,5424,-886,-115,122
444,15780,5424,-886,-108,72
596,15840,5344,-864,-84,105
412,15696,5400,-923,-113,105
564,15776,5392,-902,-101,110
520,15656,5392,-900,-97,119
552,15748,5316,-901,-102,129
520,15780,5364,-912,-99,98
528,15724,5232,-907,-99,130
444,15712,5328,-904,-122,115
476,15764,5452,-902,-95,83
488,15684,5428,-918,-102,102
584,15600,5304,-889,-94,85
528,15728,5332,-917,-93,123
500,15684,5456,-891,-99,93
412,15668,5432,-871,-108,112
408,15692,5340,-904,-99,114
480,15760,5304,-908,-92,110
572,15708,5248,-890,-99,123
472,15820,5368,-890,-102,97
512,15672,5444,-896,-90,125
572,15680,5340,-882,-113,106
544,15756,5416,-889,-120,102
616,15768,5360,-891,-92,93
536,15724,5368,-909,-102,104
520,15580,5336,-900,-120,131
508,15760,5388,-895,-102,105
520,15696,5416,-875,-108,100
444,15728,5672,-886,-93,117
480,15608,5292,-898,-98,104
532,15776,5348,-898,-109,101
416,15720,5336,-895,-114,98
444,15736,5264,-888,-98,113
536,15668,5580,-890,-79,96
516,15728,5376,-899,-107,108
564,15700,5424,-900,-73,105
432,15716,5352,-867,-105,99
408,15712,5468,-900,-103,113
476,15728,5428,-892,-79,123
568,15780,5248,-897,-98,114
544,15696,5364,-895,-102,98
456,15744,5400,-873,-96,112
488,15672,5408,-920,-106,123
412,15692,5380,-896,-104,84
472,15652,5444,-903,-103,78
388,15820,5464,-891,-122,129
436,15748,5248,-892,-102,111
364,15844,5356,-888,-84,109
548,15716,5224,-921,-109,90
492,15820,5424,-891,-101,114
424,15708,5188,-877,-114,107
436,15732,5292,-917,-85,94
516,15736,5432,-906,-99,117
484,15732,5432,-892,-117,100
464,15728,5484,-896,-88,98
520,15764,5432,-890,-121,97
412,15700,5324,-880,-105,117
516,15716,5476,-904,-108,116
544,15684,5512,-891,-107,90
404,15744,5288,-929,-117,114
524,15756,5328,-880,-96,122
556,15748,5400,-899,-93,118
532,15744,5284,-901,-104,112
584,15640,5388,-901,-104,99
504,15692,5332,-920,-112,124
532,15732,5400,-892,-114,92
420,15776,5304,-882,-85,91
576,15712,5488,-868,-88,116
436,15724,5336,-892,-106,119
548,15676,5416,-892,-107,101
456,15644,5372,-892,-105,107
556,15724,5408,-893,-111,115
560,15668,5320,-879,-92,123
484,15712,5404,-899,-111,131
520,15644,5340,-892,-104,98
488,15776,5452,-896,-102,87
608,15732,5244,-876,-93,88
488,15612,5440,-894,-86,114
448,15720,5328,-915,-84,104
540,15760,5472,-897,-109,125
504,15724,5380,-890,-96,89
520,15708,5244,-888,-116,91
388,15732,5348,-909,-96,115
492,15776,5416,-904,-106,95
508,15744,5380,-900,-115,128
536,15676,5444,-891,-103,138
564,15724,5436,-877,-90,98
528,15684,5404,-908,-115,106
436,15732,5508,-890,-102,99
472,15720,5552,-913,-93,120
500,15708,5360,-883,-118,117
468,15692,5404,-885,-95,109
520,15732,5340,-899,-89,90
444,15672,5468,-910,-108,123
420,15752,5396,-879,-118,142
472,15732,5196,-878,-129,126
512,15712,5396,-883,-100,105
432,15756,5368,-896,-117,84
428,15712,5392,-901,-102,104
576,15768,5328,-905,-94,83
488,15760,5256,-916,-98,124
472,15760,5372,-886,-90,90
524,15796,5308,-882,-109,96
504,15760,5456,-910,-101,126
496,15712,5368,-912,-112,106
492,15696,5388,-887,-93,126
504,15676,5344,-891,-103,101
448,15764,5464,-914,-109,105
544,15716,5456,-906,-103,119
608,15740,5144,-920,-102,119
516,15728,5288,-879,-104,96
512,15672,5288,-901,-101,123
492,15736,5224,-897,-103,105
464,15732,5436,-901,-88,97
520,15708,5276,-877,-77,95
428,15748,5436,-904,-111,123
456,15648,5460,-881,-122,110
440,15696,5308,-925,-92,118
420,15728,5328,-899,-107,93
444,15880,5476,-886,-120,124
420,15700,5480,-905,-92,79
472,15788,5320,-888,-99,96
540,15708,5392,-886,-116,85
568,15780,5360,-905,-106,114
532,15748,5380,-926,-96,98
524,15652,5348,-916,-113,112
404,15636,5400,-903,-105,94
544,15764,5408,-888,-95,96
492,15756,5504,-885,-108,110
444,15712,5344,-890,-92,94
476,15776,5332,-889,-97,71
584,15676,5332,-899,-102,124
396,15768,5360,-901,-107,106
468,15776,5356,-894,-100,96
544,15668,5376,-895,-106,99
536,15668,5440,-885,-114,106
612,15800,5504,-883,-99,88
360,15664,5372,-923,-103,95
484,15748,5260,-883,-76,118
516,15792,5308,-883,-99,111
452,15700,5312,-902,-88,110
528,15728,5524,-908,-83,124
472,15708,5324,-876,-98,108
520,15744,5292,-908,-98,116
552,15848,5536,-885,-114,77
520,15748,5300,-887,-85,106
444,15704,5292,-879,-116,123
568,15732,5292,-913,-92,101
572,15744,5364,-884,-115,115
452,15700,5272,-896,-117,101
520,15752,5368,-910,-92,91
368,15748,5272,-891,-97,129
548,15804,5228,-908,-102,131
488,15732,5300,-899,-140,115
496,15680,5248,-882,-79,91
588,15672,5268,-891,-96,87
488,15748,5368,-887,-99,107
564,15708,5284,-898,-116,116
488,15736,5300,-880,-96,83
380,15752,5356,-883,-95,113
416,15732,5384,-905,-97,126
496,15624,5232,-916,-108,130
576,15720,5332,-887,-121,92
536,15676,5344,-887,-80,122
488,15744,5400,-901,-98,103
476,15732,5380,-887,-112,107
428,15744,5288,-900,-93,109
528,15728,5312,-880,-113,104
500,15744,5280,-889,-105,109
600,15724,5400,-893,-96,112
452,15712,5412,-881,-102,116
568,15736,5464,-874,-106,133
472,15752,5380,-889,-100,107
480,15724,5268,-896,-107,128
508,15780,5340,-872,-80,109
556,15788,5424,-920,-96,112
484,15776,5284,-898,-82,82
464,15628,5516,-895,-111,99
376,15736,5384,-903,-105,104
496,15732,5324,-900,-94,114
420,15652,5448,-887,-114,72
564,15736,5224,-913,-113,105
532,15796,5352,-884,-102,101
508,15780,5456,-895,-109,82
456,15752,5200,-889,-106,105
608,15684,5388,-885,-101,113
532,15780,5172,-893,-101,113
464,15676,5420,-879,-102,107
488,15740,5444,-898,-79,78
500,15728,5428,-917,-121,107
484,15752,5296,-889,-97,99
604,15692,5456,-866,-95,96
516,15624,5348,-914,-102,105
484,15696,5416,-909,-108,128
416,15692,5344,-894,-101,89
412,15736,5224,-880,-83,100
452,15728,5328,-874,-98,92
436,15744,5380,-882,-119,106
516,15724,5304,-900,-106,92
608,15772,5336,-914,-89,135
480,15756,5332,-882,-103,105
448,15696,5416,-906,-120,107
536,15728,5496,-885,-101,105
572,15760,5376,-881,-87,114
548,15648,5364,-904,-89,102
564,15748,5364,-906,-105,80
532,15668,5380,-884,-94,87
576,15664,5300,-894,-117,94
476,15736,5328,-903,-97,107
476,15668,5428,-878,-114,99
440,15644,5456,-879,-104,140
564,15728,5440,-907,-116,134
480,15692,5352,-906,-121,97
452,15640,5420,-888,-91,116
488,15720,5380,-899,-92,123
516,15804,5244,-875,-98,111
504,15820,5376,-903,-94,98
428,15744,5284,-878,-106,113
516,15764,5484,-913,-107,109
620,15656,5320,-911,-98,97
596,15672,5312,-893,-105,84
496,15684,5252,-894,-93,115
456,15772,5292,-898,-89,89
508,15700,5476,-881,-97,113
584,15680,5496,-887,-118,150
424,15656,5312,-894,-78,117
500,15740,5412,-893,-117,98
476,15796,5424,-873,-81,99
372,15724,5456,-910,-115,83
572,15748,5348,-898,-93,90
484,15740,5456,-887,-111,127
372,15660,5232,-906,-107,97
492,15716,5296,-899,-101,120
404,15612,5284,-898,-96,113
516,15788,5516,-881,-100,107
504,15692,5296,-898,-103,114
404,15668,5376,-901,-108,123
456,15668,5364,-893,-92,92
496,15776,5372,-895,-93,109
280,15628,5412,-883,-99,87
484,15660,5236,-899,-113,102
460,15780,5484,-891,-109,99
496,15696,5464,-888,-108,100
492,15648,5316,-878,-79,118
484,15640,5296,-893,-116,113
480,15696,5384,-890,-116,122
476,15804,5392,-904,-93,103
476,15784,5492,-875,-87,103
492,15684,5208,-885,-103,95
500,15660,5372,-883,-108,97
568,15640,5328,-878,-85,113
432,15720,5264,-895,-105,114
572,15700,5344,-891,-98,113
484,15680,5292,-917,-112,123
520,15784,5364,-917,-113,133
588,15772,5488,-896,-96,119
636,15644,5232,-896,-136,97
548,15776,5432,-900,-80,106
420,15780,5272,-894,-95,111
472,15708,5372,-895,-123,100
532,15780,5376,-909,-105,129
436,15800,5456,-912,-106,121
460,15720,5352,-913,-118,115
528,15708,5396,-916,-108,89
384,15764,5444,-905,-93,134
540,15744,5488,-904,-90,116
432,15752,5328,-913,-113,103
496,15780,5268,-887,-93,103
528,15752,5344,-897,-100,107
572,15680,5296,-903,-131,119
456,15644,5312,-911,-111,119
492,15700,5412,-884,-103,101
448,15640,5304,-874,-108,131
492,15780,5420,-882,-106,103
528,15684,5332,-884,-98,105
556,15768,5320,-897,-91,99
472,15712,5372,-869,-101,107
532,15704,5388,-879,-98,105
384,15620,5292,-883,-96,113
492,15664,5308,-896,-84,128
448,15684,5408,-888,-89,96
556,15660,5360,-880,-109,94
520,15776,5404,-882,-97,120
